,,,source,author,title,description,url,urlToImage,publishedAt,content,category,country
,,,"{'id': None, 'name': 'NASA'}",,Look Back in Time to the Early Universe! | Science Mission Directorate - Science@NASA,"As the universe expands, it stretches out the waves of light coming from distant galaxies. Now you can measure this stretching, or â€œredshiftâ€ and use it to look back in time. The new Redshift Wrangler citizen science project, hosted by Zoonverse, asks you to â€¦",https://science.nasa.gov/science-news/citizenscience/look-back-in-time-to-the-early-universe,,2023-05-30T14:51:19Z,"As the universe expands, it stretches out the waves of light coming from distant galaxies. Now you can measure this stretching, or redshift and use it to look back in time. The new Redshift Wrangler â€¦ [+993 chars]",science,in
,,,"{'id': None, 'name': 'Phys.Org'}",Science X,Hubble captures jellyfish galaxy JW39 - Phys.org,The jellyfish galaxy JW39 hangs serenely in this image from the NASA/ESA Hubble Space Telescope. This galaxy lies over 900 million light-years away in the constellation Coma Berenices and is one of several jellyfish galaxies Hubble has been studying over the â€¦,https://phys.org/news/2023-05-hubble-captures-jellyfish-galaxy-jw39.html,https://scx2.b-cdn.net/gfx/news/hires/2023/hubble-captures-jellyf-1.jpg,2023-05-30T14:45:02Z,The jellyfish galaxy JW39 hangs serenely in this image from the NASA/ESA Hubble Space Telescope. This galaxy lies over 900 million light-years away in the constellation Coma Berenices and is one of sâ€¦ [+1841 chars],science,in
,,,"{'id': None, 'name': 'Phys.Org'}",Jennifer Chu,Astronomers discover the last three planets the Kepler telescope observed before going dark - Phys.org,"More than 5,000 planets are confirmed to exist beyond our solar system. Over half were discovered by NASA's Kepler Space Telescope, a resilient observatory that far outlasted its original planned mission. Over nine and a half years, the spacecraft trailed theâ€¦",https://phys.org/news/2023-05-astronomers-planets-kepler-telescope-dark.html,https://scx2.b-cdn.net/gfx/news/2023/a-telescopes-last-view.jpg,2023-05-30T14:43:02Z,"More than 5,000 planets are confirmed to exist beyond our solar system. Over half were discovered by NASA's Kepler Space Telescope, a resilient observatory that far outlasted its original planned misâ€¦ [+7208 chars]",science,in
,,,"{'id': None, 'name': 'Beststocks.com'}",Yasmim MendonÃ§a,The Mystery of Black Holes A Fascinating Phenomenon in the Universe - Best Stocks,"As of May 30, 2023, a black hole remains one of the most fascinating and mysterious phenomena in the universe.",https://beststocks.com/the-mystery-of-black-holes-a-fascinating-phen/,,2023-05-30T14:36:06Z,"As of May 30, 2023, a black hole remains one of the most fascinating and mysterious phenomena in the universe. It is a region in space where the gravitational pull is so strong that not even light orâ€¦ [+4373 chars]",science,in
,,,"{'id': None, 'name': 'Sci.news'}",Enrico de Lazaro,OmegaCAM Sees Giant Filaments in Vela Supernova Remnant - Sci.News,The new image from the OmegaCAM instrument on ESOâ€™s VLT Survey Telescope shows a spectacular part of the Vela supernova remnant.,https://www.sci.news/astronomy/omegacam-vela-supernova-remnant-filaments-11958.html,https://cdn.sci.news/images/2023/05/image_11958-Vela-Supernova-Remnant.jpg,2023-05-30T14:13:23Z,"The new image from the OmegaCAM instrument on ESOs VLT Survey Telescope shows a spectacular part of the Vela supernova remnant.
This OmegaCAM/VST image shows a part of the Vela supernova remnant. Imâ€¦ [+1627 chars]",science,in
,,,"{'id': None, 'name': 'The Weather Channel'}",The Weather Channel,First Signs of Higgs Boson Decay Hint At Particles Currently Unknown to Physics! | Weather.com - The Weather Channel,"For physicists, particle decay is an event that happens all the time, but to catch signs of its passing, even so, that of a Higgs boson decay is roughly a one-in-a-thousand event.",https://weather.com/en-IN/india/science/news/2023-05-30-first-signs-of-higgs-boson-decay-hint-at-particles-unknown-to-physics,https://s.w-x.co/in-CERN_LHC.jpg,2023-05-30T12:57:33Z,"Every day, as scientists around the world apply the knowns to demystify the unknowns of this world and beyond, more questions pop up alongside new answers, motivating the scientific community to carrâ€¦ [+2563 chars]",science,in
,,,"{'id': None, 'name': 'The Weather Channel'}",The Weather Channel,ESA Finally Completes Deployment of JUICE Mission's Instruments - The Weather Channel,"Launched on April 13, JUICE â€” ESA's first-ever mission to find alien life on the icy worlds of Jupiter had earlier faced issues with its radar antenna deployment, which has also been resolved.",https://weather.com/en-IN/india/space/news/2023-05-30-esa-completes-final-deployment-of-juice-missions-instruments,https://s.w-x.co/in-rocket_JUICE_ESA.jpg,2023-05-30T12:53:45Z,"The European Space Agency's (ESA) JUpiter ICy moons Explorer, or JUICE mission, is now ready to study Jupiter, said mission officials after they completed the final deployment of all instruments in tâ€¦ [+2529 chars]",science,in
,,,"{'id': None, 'name': 'AZoM'}",,Scientists Move Closer to Making Pure Hydrogen From Renewable Energy - AZoM,Scientists at the University of Kansas and the U.S. Department of Energy's Brookhaven National Laboratory have made significant progress in the division of hydrogen and oxygen molecules for the production of fossil fuel-free pure hydrogen.,https://www.azom.com/news.aspx?newsID=61377,https://d12oja0ew7x0i8.cloudfront.net/images/news/ThumbForNews_61377_16854481104404778.jpg,2023-05-30T12:01:00Z,Scientists at the University of Kansas and the U.S. Department of Energy's Brookhaven National Laboratory have made significant progress in the division of hydrogen and oxygen molecules for the produâ€¦ [+5981 chars],science,in
,,,"{'id': None, 'name': 'Ptinews.com'}",,Greenland glaciers melting 3 times faster than 20th Century: Study - Press Trust of India,Read more about HEADLINE at PTI. Find out more Breaking News and Latest News Headlines from India and around the world HEADLINE word to be replaced by the headline,https://www.ptinews.com//news/health-and-lifestyle/greenland-glaciers-melting-3-times-faster-than-20th-century-study/15/580081.html,,2023-05-30T11:59:35Z,"New Delhi, May 30 (PTI) Greenland glaciers and ice caps are melting three times faster since the start of the 20th century, a study has found.
 The study, published in the journal Geophysical Researâ€¦ [+483 chars]",science,in
,,,"{'id': None, 'name': 'Daily Sabah'}",Agence France-Presse - AFP,Hawking's final theory: Physicist's last collaborator explains | Daily Sabah - Daily Sabah,"After meeting Stephen Hawking in the late 1990s, Thomas Hertog, then a young Belgian researcher, felt an instant connection with the legendary British...",https://www.dailysabah.com/life/science/hawkings-final-theory-physicists-last-collaborator-explains,https://idsb.tmgrup.com.tr/ly/uploads/images/2023/05/30/thumbs/800x531/275548.jpg,2023-05-30T11:27:00Z,"After meeting Stephen Hawking in the late 1990s, Thomas Hertog, then a young Belgian researcher, felt an instant connection with the legendary British theoretical physicist. ""Something clicked betweeâ€¦ [+4374 chars]",science,in
,,,"{'id': None, 'name': 'Historyofyesterday.com'}",Andrei Tapalaga,Researchers Discover The Youth Gene That Is Associated With Maturity - History of Yesterday ,Chinmo Gene,https://historyofyesterday.com/researchers-discover-the-youth-gene-that-is-associated-with-maturity/,,2023-05-30T11:01:50Z,"he pursuit of eternal youth has captivated humanity for centuries, leading scientists on a quest to uncover the underlying mechanisms of aging. In a groundbreaking discovery, researchers have identifâ€¦ [+5360 chars]",science,in
,,,"{'id': None, 'name': 'Tech Explorist'}",Amit Malewar,Helium nuclei research improves understanding of the origin and propagation of cosmic rays - Tech Explorist,Further evidence of spectral hardening and softening of cosmic ray particles.,https://www.techexplorist.com/helium-nuclei-research-improves-understanding-origin-propagation-cosmic-rays/60839/,https://www.techexplorist.com/wp-content/uploads/2023/05/cosmic-ray.jpg,2023-05-30T10:49:20Z,"Cosmic rays are high-energy charged particles composed of protons, electrons, atomic nuclei, and other subatomic particles. Studies have revealed that cosmic rays contain all the elements known to usâ€¦ [+3357 chars]",science,in
,,,"{'id': None, 'name': 'The Indian Express'}",The Indian Express,Osaka researchers build a centipede robot that can â€˜walkâ€™ in a lab - The Indian Express,,https://indianexpress.com/article/technology/science/centipede-robot-movement-locomotion-8637014/,,2023-05-30T10:48:59Z,,science,in
,,,"{'id': None, 'name': 'Devdiscourse'}",Devdiscourse,Study finds Humans evolved spring-like arches to help walk on two feet - Devdiscourse,,https://www.devdiscourse.com/article/science-environment/2469596-study-finds-humans-evolved-spring-like-arches-to-help-walk-on-two-feet,,2023-05-30T10:39:04Z,,science,in
,,,"{'id': None, 'name': 'ANI News'}",,Vitamin D affects growing neurons in brain's dopamine circuit: Study - ANI News,"Using cutting-edge technologies, neuroscientists at The University of Queensland have discovered how vitamin D deficiency impacts growing neurons in schizophrenia.",https://www.aninews.in/news/science/vitamin-d-affects-growing-neurons-in-brains-dopamine-circuit-study20230530154732,https://d3lzcn6mbbadaf.cloudfront.net/media/details/ANI-20230530081418.jpeg,2023-05-30T10:17:00Z,"Brisbane [Australia], May 30 (ANI): Using cutting-edge technologies, neuroscientists at The University of Queensland have discovered how vitamin D deficiency impacts growing neurons in schizophrenia.â€¦ [+2662 chars]",science,in
,,,"{'id': None, 'name': 'Healthshots.com'}",Manasvi Jain,Strengthen your calf muscles: Essential exercises for runners - Health shots,"As a runner, you know that strong and resilient calf muscles are essential for optimizing your performance and preventing injuries. Letâ€™s explore some calf muscle exercises for runners and why it is important to strengthen them.",https://www.healthshots.com/fitness/muscle-gain/strengthen-your-calf-muscles-essential-exercises-for-runners/,https://images.healthshots.com/healthshots/en/uploads/2023/05/30152450/runner-2.jpg,2023-05-30T09:55:53Z,"Ready to elevate your running game to new heights? Itâ€™s time to put some spring in your step! While you may focus on training your legs, donâ€™t overlook the powerhouse behind every stride your calf muâ€¦ [+4515 chars]",science,in
,,,"{'id': 'google-news', 'name': 'Google News'}",,Press Information Bureau - PIB,,https://families.google.com/service-restricted,,2023-05-30T09:52:00Z,,science,in
,,,"{'id': None, 'name': 'indy100'}",Harry Fletcher,'Monster stars' 10000 times bigger than the Sun detected for first time - indy100,"Scientists have been peering into the depths of space, looking right back at the early days of the universe, and theyâ€™ve found something very interesting indeed. Researchers using the James Webb Space Telescope have come across a discovery that indicates someâ€¦",https://www.indy100.com/science-tech/monster-stars-detected-bigger-sun-2660719946,https://www.indy100.com/media-library/earths-most-powerful-solar-telescope-just-captured-a-jaw-dropping-closeup-of-the.jpg?id=33753155&width=1200&height=600&coordinates=0%2C191%2C0%2C192,2023-05-30T08:26:37Z,"Scientists have been peering into the depths of space, looking right back at the early days of the universe, and theyve found something very interesting indeed. 
Researchers using the James Webb Spaâ€¦ [+1964 chars]",science,in
,,,"{'id': None, 'name': 'YouTube'}",,"NASA, China rovers find signs of soaked sand dunes, rushing rivers on Mars. know all about it - DNAIndiaNews","Exciting revelations have emerged from the Mars, the red planet. Signs of soaked sand dunes and rushing rivers have been discovered on Mars. These have repor...",https://www.youtube.com/watch?v=UJuOdn-lXpM,https://i.ytimg.com/vi/UJuOdn-lXpM/maxresdefault.jpg,2023-05-30T07:15:24Z,,science,in
,,,"{'id': None, 'name': 'Vigyanprasar.gov.in'}",,Researchers develop synthetic vitamin cofactor - Vigyan Prasar,http://vigyanprasar.gov.in/isw/images/New-researchers-develop-synthetic-vitamin-cofactor.jpg,https://vigyanprasar.gov.in/isw/Researchers-develop-synthetic-vitamin-cofactor.html,http://vigyanprasar.gov.in/isw/images/New-New-researchers-develop-synthetic-vitamin-cofactor.jpg,2023-05-30T06:00:35Z,"Humans cannot make any of their vitamins. They obtain them from either their diet or gut microbiota. Researchers from the Indian Institute of Science Education and Research, Pune and Indian Instituteâ€¦ [+3296 chars]",science,in
